episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
57,84,8.0400,1,33,0,60,0.224299,-0.001360,8.045347,0.000000,0.000000,0.000000,0,0.000000,0.6425,0.6425,0.6897
58,28,10.8800,1,18,0,27,0.091307,0.003917,8.109041,0.000000,0.000000,0.000000,0,0.000000,0.6411,0.6411,0.6949
59,159,4.1400,1,12,0,33,0.259230,0.000642,8.065163,0.000000,0.000000,0.000000,0,0.000000,0.6336,0.6336,0.7000
60,48,10.0800,1,26,0,47,0.175677,-0.009348,7.983350,0.000000,0.000000,0.000000,0,0.000000,0.6313,0.6313,0.7049
61,72,7.3200,1,57,4,70,0.317264,-0.004657,8.047949,0.000000,0.000000,0.000000,0,0.000000,0.6279,0.6279,0.7097
62,200,-8.8000,0,10,0,58,0.240350,-0.007366,8.128210,0.000000,0.000000,0.000000,0,0.000000,0.6184,0.6184,0.6984
63,113,5.7800,1,22,0,38,0.238655,-0.001596,8.346023,0.000000,0.000000,0.000000,0,0.000000,0.6130,0.6130,0.7031
64,142,5.5200,1,10,0,33,0.305170,-0.004690,8.327047,0.000000,0.000000,0.000000,0,0.000000,0.6063,0.6063,0.7077
65,193,2.5800,1,17,0,23,0.293057,-0.011283,8.339658,0.000000,0.000000,0.000000,0,0.000000,0.5971,0.5971,0.7121
66,51,10.4600,1,9,0,24,0.136033,-0.005780,8.338809,0.000000,0.000000,0.000000,0,0.000000,0.5947,0.5947,0.7164
67,28,11.2800,1,11,1,27,0.217582,-0.000370,8.493536,0.000000,0.000000,0.000000,0,0.000000,0.5934,0.5934,0.7206
68,31,11.0600,1,5,0,26,0.078468,0.015023,8.384334,0.000000,0.000000,0.000000,0,0.000000,0.5919,0.5919,0.7246
69,15,11.9000,1,4,0,9,0.496551,-0.045850,8.390789,0.000000,0.000000,0.000000,0,0.000000,0.5912,0.5912,0.7286
70,25,11.5000,1,18,0,24,0.359922,-0.007428,8.398387,0.000000,0.000000,0.000000,0,0.000000,0.5900,0.5900,0.7324
71,129,6.5400,1,44,0,52,0.262187,-0.012871,8.461133,0.000000,0.000000,0.000000,0,0.000000,0.5839,0.5839,0.7361
72,64,9.6400,1,25,0,42,0.435604,0.008333,8.389225,0.000000,0.000000,0.000000,0,0.000000,0.5808,0.5808,0.7397
73,143,5.3800,1,29,0,52,0.258047,-0.011024,8.461134,0.000000,0.000000,0.000000,0,0.000000,0.5740,0.5740,0.7432
74,200,-7.0000,0,11,0,29,0.272042,-0.003560,8.649459,0.000000,0.000000,0.000000,0,0.000000,0.5645,0.5645,0.7333
75,40,11.0000,1,10,0,22,0.283279,-0.027782,8.768507,0.000000,0.000000,0.000000,0,0.000000,0.5626,0.5626,0.7368
76,113,5.3800,1,32,0,37,0.189416,-0.007287,8.736978,0.000000,0.000000,0.000000,0,0.000000,0.5573,0.5573,0.7403
77,158,3.6800,1,8,0,15,0.267455,-0.012256,8.744431,0.000000,0.000000,0.000000,0,0.000000,0.5497,0.5497,0.7436
78,36,10.9600,1,25,0,34,0.068750,-0.007649,8.919159,0.000000,0.000000,0.000000,0,0.000000,0.5480,0.5480,0.7468
79,25,11.7000,1,5,0,23,0.071615,0.000658,8.801885,0.000000,0.000000,0.000000,0,0.000000,0.5469,0.5469,0.7500
80,28,11.2800,1,14,0,25,0.498900,-0.032690,8.672104,0.000000,0.000000,0.000000,0,0.000000,0.5455,0.5455,0.7531
81,136,6.3600,1,6,0,14,0.337877,-0.017833,8.774662,0.000000,0.000000,0.000000,0,0.000000,0.5391,0.5391,0.7561
82,28,11.0800,1,13,0,24,0.137963,-0.016874,8.786027,0.000000,0.000000,0.000000,0,0.000000,0.5377,0.5377,0.7590
83,32,10.7200,1,26,0,31,0.013953,0.003003,8.777425,0.000000,0.000000,0.000000,0,0.000000,0.5362,0.5362,0.7619
84,134,5.4400,1,7,0,46,0.254108,-0.008708,8.791172,0.000000,0.000000,0.000000,0,0.000000,0.5298,0.5298,0.7647
85,83,6.5800,1,58,0,71,0.114186,-0.006393,8.762122,0.000000,0.000000,0.000000,0,0.000000,0.5259,0.5259,0.7674
86,21,11.6600,1,12,0,19,0.186065,-0.015327,8.745479,0.000000,0.000000,0.000000,0,0.000000,0.5249,0.5249,0.7701
87,162,4.1200,1,5,0,62,0.417770,-0.010076,9.273191,0.000000,0.000000,0.000000,0,0.000000,0.5172,0.5172,0.7727
88,200,-8.7000,0,9,0,19,0.179800,-0.009451,9.250497,0.000000,0.000000,0.000000,0,0.000000,0.5077,0.5077,0.7640
89,200,-9.3000,0,5,0,27,0.201391,-0.012823,9.381396,0.000000,0.000000,0.000000,0,0.000000,0.4982,0.4982,0.7556
90,140,4.4000,1,9,0,17,0.362655,-0.028274,9.366863,0.000000,0.000000,0.000000,0,0.000000,0.4916,0.4916,0.7582
91,200,-9.0000,0,12,0,23,0.201668,-0.006387,9.364740,0.000000,0.000000,0.000000,0,0.000000,0.4821,0.4821,0.7500
92,200,-9.7000,0,8,0,30,0.308626,-0.005514,9.583873,0.000000,0.000000,0.000000,0,0.000000,0.4726,0.4726,0.7419
93,200,-11.2000,0,7,0,27,0.447637,-0.021385,9.937070,0.000000,0.000000,0.000000,0,0.000000,0.4631,0.4631,0.7340
94,24,11.8400,1,14,0,22,0.356327,-0.008003,9.859426,0.000000,0.000000,0.000000,0,0.000000,0.4619,0.4619,0.7368
95,28,11.2800,1,9,0,24,0.111775,-0.006295,9.723202,0.000000,0.000000,0.000000,0,0.000000,0.4606,0.4606,0.7396
96,200,-12.1000,0,6,0,14,0.274263,-0.005616,9.922001,0.000000,0.000000,0.000000,0,0.000000,0.4511,0.4511,0.7320
97,131,3.8600,1,10,0,130,0.361964,-0.012604,9.935082,0.000000,0.000000,0.000000,0,0.000000,0.4449,0.4449,0.7347
98,200,-12.2000,0,5,0,36,0.186355,-0.010505,9.946869,0.000000,0.000000,0.000000,0,0.000000,0.4354,0.4354,0.7273
99,32,11.1200,1,10,0,28,0.116400,-0.007420,10.014242,0.000000,0.000000,0.000000,0,0.000000,0.4338,0.4338,0.7300
100,21,12.0600,1,4,0,20,0.398966,-0.023803,10.022228,0.000000,0.000000,0.000000,0,0.000000,0.4329,0.4329,0.7300
101,30,11.4000,1,4,0,29,0.168950,-0.016361,9.959585,0.000000,0.000000,0.000000,0,0.000000,0.4314,0.4314,0.7400
102,200,-8.1000,0,6,0,23,0.401969,0.000461,10.399304,0.000000,0.000000,0.000000,0,0.000000,0.4219,0.4219,0.7300
103,200,-9.5000,0,4,0,114,0.241693,-0.015835,10.623952,0.000000,0.000000,0.000000,0,0.000000,0.4124,0.4124,0.7300
104,200,-10.8000,0,10,0,45,0.259284,-0.012347,10.605843,0.000000,0.000000,0.000000,0,0.000000,0.4029,0.4029,0.7300
105,200,-11.0000,0,5,0,92,0.388061,-0.009412,10.577450,0.000000,0.000000,0.000000,0,0.000000,0.3934,0.3934,0.7200
106,200,-10.4000,0,5,0,12,0.369030,-0.021099,10.610650,0.000000,0.000000,0.000000,0,0.000000,0.3839,0.3839,0.7100
107,26,10.9600,1,9,0,16,0.670529,-0.026234,10.650014,0.000000,0.000000,0.000000,0,0.000000,0.3827,0.3827,0.7100
108,162,0.9200,1,4,0,50,0.462587,-0.015890,10.891030,0.000000,0.000000,0.000000,0,0.000000,0.3750,0.3750,0.7100
109,200,-17.6000,0,4,0,-1,0.303318,-0.011562,10.979406,0.000000,0.000000,0.000000,0,0.000000,0.3655,0.3655,0.7000
110,200,-16.3000,0,7,0,-1,0.346117,-0.019492,10.991887,0.000000,0.000000,0.000000,0,0.000000,0.3560,0.3560,0.6900
111,200,-11.9000,0,9,0,-1,0.161325,-0.010113,11.002863,0.000000,0.000000,0.000000,0,0.000000,0.3465,0.3465,0.6900
112,200,-10.8000,0,6,0,-1,0.223278,-0.015285,11.041196,0.000000,0.000000,0.000000,0,0.000000,0.3370,0.3370,0.6800
113,200,-10.1000,0,10,0,51,0.453616,-0.020422,11.238055,0.000000,0.000000,0.000000,0,0.000000,0.3275,0.3275,0.6700
114,200,-10.8000,0,7,0,34,0.378591,-0.026085,11.333095,0.000000,0.000000,0.000000,0,0.000000,0.3180,0.3180,0.6700
115,200,-13.4000,0,6,0,-1,0.191108,-0.010904,11.355690,0.000000,0.000000,0.000000,0,0.000000,0.3085,0.3085,0.6600
116,200,-13.4000,0,6,0,-1,0.342107,-0.011699,11.328845,0.000000,0.000000,0.000000,0,0.000000,0.2990,0.2990,0.6500
117,200,-13.4000,0,7,0,-1,0.429874,-0.023298,11.374232,0.000000,0.000000,0.000000,0,0.000000,0.2895,0.2895,0.6400
118,200,-13.2000,0,7,0,-1,0.365976,-0.016021,11.514977,0.000000,0.000000,0.000000,0,0.000000,0.2800,0.2800,0.6300
119,200,-11.5000,0,8,0,-1,0.574240,-0.033770,11.577427,0.000000,0.000000,0.000000,0,0.000000,0.2705,0.2705,0.6200
120,200,-10.9000,0,6,0,-1,0.265113,-0.018629,11.588117,0.000000,0.000000,0.000000,0,0.000000,0.2610,0.2610,0.6100
121,200,-9.9000,0,4,0,-1,0.310472,-0.011911,11.597224,0.000000,0.000000,0.000000,0,0.000000,0.2515,0.2515,0.6000
122,200,-10.5000,0,4,0,-1,0.447119,-0.030579,11.604369,0.000000,0.000000,0.000000,0,0.000000,0.2420,0.2420,0.5900
123,200,-9.1000,0,6,0,159,0.338042,-0.018917,11.582153,0.000000,0.000000,0.000000,0,0.000000,0.2325,0.2325,0.5900
124,200,-10.7000,0,4,0,62,0.496589,-0.026074,11.559891,0.000000,0.000000,0.000000,0,0.000000,0.2230,0.2230,0.5800
125,200,-10.4000,0,4,0,50,0.357515,-0.021232,11.554653,0.000000,0.000000,0.000000,0,0.000000,0.2135,0.2135,0.5700
126,200,-9.7000,0,8,0,19,0.380857,-0.020100,11.524617,0.000000,0.000000,0.000000,0,0.000000,0.2040,0.2040,0.5600
127,200,-10.4000,0,4,0,113,0.391967,-0.012278,11.518335,0.000000,0.000000,0.000000,0,0.000000,0.1945,0.1945,0.5500
128,200,-12.9000,0,10,0,87,0.468726,-0.027248,11.384128,0.000000,0.000000,0.000000,0,0.000000,0.1850,0.1850,0.5400
129,200,-14.0000,0,5,0,155,0.432240,-0.026420,11.347053,0.000000,0.000000,0.000000,0,0.000000,0.1755,0.1755,0.5300
130,200,-16.4000,0,8,0,-1,0.470094,-0.017900,11.316876,0.000000,0.000000,0.000000,0,0.000000,0.1660,0.1660,0.5200
131,200,-11.9000,0,6,0,132,0.357663,-0.021544,11.339681,0.000000,0.000000,0.000000,0,0.000000,0.1565,0.1565,0.5100
132,200,-15.5000,0,5,0,-1,0.503411,-0.021763,11.299944,0.000000,0.000000,0.000000,0,0.000000,0.1470,0.1470,0.5000
133,110,5.6000,1,12,0,109,0.494450,-0.034054,11.321349,0.000000,0.000000,0.000000,0,0.000000,0.1418,0.1418,0.5100
134,48,10.0800,1,20,0,43,0.140834,-0.010344,11.303050,0.000000,0.000000,0.000000,0,0.000000,0.1395,0.1395,0.5200
135,60,10.2000,1,4,0,13,0.283266,-0.016905,11.304335,0.000000,0.000000,0.000000,0,0.000000,0.1366,0.1366,0.5300
136,169,4.9400,1,19,0,24,0.266007,-0.016881,11.301840,0.000000,0.000000,0.000000,0,0.000000,0.1286,0.1286,0.5400
137,200,-9.6000,0,11,0,16,0.351071,-0.019130,11.312500,0.000000,0.000000,0.000000,0,0.000000,0.1191,0.1191,0.5400
138,200,-8.1000,0,34,0,43,0.309513,-0.013500,11.262591,0.000000,0.000000,0.000000,0,0.000000,0.1096,0.1096,0.5300
139,162,1.7200,1,7,0,14,0.287051,-0.013027,11.278747,0.000000,0.000000,0.000000,0,0.000000,0.1019,0.1019,0.5300
140,135,4.3000,1,6,0,13,0.379528,-0.022963,11.207596,0.000000,0.000000,0.000000,0,0.000000,0.0955,0.0955,0.5300
141,16,12.3600,1,10,0,15,0.824596,-0.048299,10.980734,0.000000,0.000000,0.000000,0,0.000000,0.0947,0.0947,0.5300
142,16,11.7600,1,7,0,15,0.800286,-0.052871,10.937545,0.000000,0.000000,0.000000,0,0.000000,0.0940,0.0940,0.5300
143,69,9.3400,1,21,0,68,0.308156,-0.021502,10.977143,0.000000,0.000000,0.000000,0,0.000000,0.0907,0.0907,0.5300
144,62,9.5200,1,11,0,61,0.378119,-0.022496,10.936005,0.000000,0.000000,0.000000,0,0.000000,0.0878,0.0878,0.5300
145,13,12.3800,1,4,0,12,0.474559,0.004487,10.930449,0.000000,0.000000,0.000000,0,0.000000,0.0871,0.0871,0.5400
146,41,11.0600,1,4,0,40,0.356146,-0.008541,10.961864,0.000000,0.000000,0.000000,0,0.000000,0.0852,0.0852,0.5500
147,52,10.1200,1,8,0,51,0.234555,-0.014992,10.981002,0.000000,0.000000,0.000000,0,0.000000,0.0827,0.0827,0.5600
148,14,12.2400,1,4,0,13,0.214787,-0.012027,10.957318,0.000000,0.000000,0.000000,0,0.000000,0.0821,0.0821,0.5600
149,12,12.5200,1,4,0,11,0.250483,-0.021847,10.988555,0.000000,0.000000,0.000000,0,0.000000,0.0815,0.0815,0.5700
150,28,11.2800,1,4,0,27,0.269364,-0.020947,10.977203,0.000000,0.000000,0.000000,0,0.000000,0.0802,0.0802,0.5800
151,86,6.9600,1,4,0,85,0.200762,-0.013820,10.961776,0.000000,0.000000,0.000000,0,0.000000,0.0761,0.0761,0.5900
152,10,12.6000,1,4,0,9,0.432291,-0.041144,11.055450,0.000000,0.000000,0.000000,0,0.000000,0.0756,0.0756,0.5900
153,32,11.7200,1,4,0,31,0.609201,-0.032688,10.986892,0.000000,0.000000,0.000000,0,0.000000,0.0741,0.0741,0.5900
154,19,12.1400,1,4,0,18,0.006551,-0.001368,11.015495,0.000000,0.000000,0.000000,0,0.000000,0.0732,0.0732,0.5900
155,20,12.2000,1,14,0,19,0.511826,-0.033434,10.979337,0.000000,0.000000,0.000000,0,0.000000,0.0722,0.0722,0.5900
156,36,10.3600,1,8,0,35,0.246364,-0.013282,11.013276,0.000000,0.000000,0.000000,0,0.000000,0.0705,0.0705,0.6000
157,47,9.4200,1,6,0,46,0.277713,-0.018243,10.999647,0.000000,0.000000,0.000000,0,0.000000,0.0683,0.0683,0.6000
158,64,8.0400,1,4,0,63,0.309366,-0.021272,10.984690,0.000000,0.000000,0.000000,0,0.000000,0.0652,0.0652,0.6000
159,73,8.3800,1,14,0,72,0.566360,-0.030561,10.966779,0.000000,0.000000,0.000000,0,0.000000,0.0618,0.0618,0.6000
160,54,8.8400,1,4,0,53,0.248848,-0.013573,10.996483,0.000000,0.000000,0.000000,0,0.000000,0.0592,0.0592,0.6000
161,10,12.6000,1,4,0,9,0.448547,-0.004159,10.979724,0.000000,0.000000,0.000000,0,0.000000,0.0587,0.0587,0.6000
162,24,11.4400,1,4,0,23,0.507737,-0.038903,10.965861,0.000000,0.000000,0.000000,0,0.000000,0.0576,0.0576,0.6100
163,10,12.6000,1,4,0,9,0.001683,0.001936,10.948353,0.000000,0.000000,0.000000,0,0.000000,0.0571,0.0571,0.6100
164,61,9.0600,1,4,0,60,0.194524,-0.011318,10.969069,0.000000,0.000000,0.000000,0,0.000000,0.0542,0.0542,0.6100
