stage,checkpoint_episode,rollout_id,step,row,col,action,reward,cumulative_reward,has_shield,event
early,50,11,35,1,1,DOWN,-1.5,-44.5,True,
early,50,11,36,2,1,UP,-1.5,-46.0,True,
early,50,11,37,1,1,DOWN,-1.5,-47.5,True,
early,50,11,38,2,1,UP,-1.5,-49.0,True,
early,50,11,39,1,1,DOWN,-1.5,-50.5,True,
early,50,11,40,2,1,UP,-51.5,-102.0,True,timeout
early,50,12,1,1,1,DOWN,4.5,4.5,False,shield_pickup
early,50,12,2,2,1,UP,-0.5,4.0,True,
early,50,12,3,1,1,DOWN,-0.5,3.5,True,
early,50,12,4,2,1,UP,-1.5,2.0,True,
early,50,12,5,1,1,DOWN,-1.5,0.5,True,
early,50,12,6,2,1,UP,-1.5,-1.0,True,
early,50,12,7,1,1,DOWN,-1.5,-2.5,True,
early,50,12,8,2,1,UP,-1.5,-4.0,True,
early,50,12,9,1,1,DOWN,-1.5,-5.5,True,
early,50,12,10,2,1,UP,-1.5,-7.0,True,
early,50,12,11,1,1,DOWN,-1.5,-8.5,True,
early,50,12,12,2,1,UP,-1.5,-10.0,True,
early,50,12,13,1,1,DOWN,-1.5,-11.5,True,
early,50,12,14,2,1,UP,-1.5,-13.0,True,
early,50,12,15,1,1,DOWN,-1.5,-14.5,True,
early,50,12,16,2,1,UP,-1.5,-16.0,True,
early,50,12,17,1,1,DOWN,-1.5,-17.5,True,
early,50,12,18,2,1,UP,-1.5,-19.0,True,
early,50,12,19,1,1,DOWN,-1.5,-20.5,True,
early,50,12,20,2,1,UP,-1.5,-22.0,True,
early,50,12,21,1,1,DOWN,-1.5,-23.5,True,
early,50,12,22,2,1,UP,-1.5,-25.0,True,
early,50,12,23,1,1,DOWN,-1.5,-26.5,True,
early,50,12,24,2,1,UP,-1.5,-28.0,True,
early,50,12,25,1,1,DOWN,-1.5,-29.5,True,
early,50,12,26,2,1,UP,-1.5,-31.0,True,
early,50,12,27,1,1,DOWN,-1.5,-32.5,True,
early,50,12,28,2,1,UP,-1.5,-34.0,True,
early,50,12,29,1,1,DOWN,-1.5,-35.5,True,
early,50,12,30,2,1,UP,-1.5,-37.0,True,
early,50,12,31,1,1,DOWN,-1.5,-38.5,True,
early,50,12,32,2,1,UP,-1.5,-40.0,True,
early,50,12,33,1,1,DOWN,-1.5,-41.5,True,
early,50,12,34,2,1,UP,-1.5,-43.0,True,
early,50,12,35,1,1,DOWN,-1.5,-44.5,True,
early,50,12,36,2,1,UP,-1.5,-46.0,True,
early,50,12,37,1,1,DOWN,-1.5,-47.5,True,
early,50,12,38,2,1,UP,-1.5,-49.0,True,
early,50,12,39,1,1,DOWN,-1.5,-50.5,True,
early,50,12,40,2,1,UP,-51.5,-102.0,True,timeout
early,50,13,1,1,1,DOWN,4.5,4.5,False,shield_pickup
early,50,13,2,2,1,UP,-0.5,4.0,True,
early,50,13,3,1,1,DOWN,-0.5,3.5,True,
early,50,13,4,2,1,UP,-1.5,2.0,True,
early,50,13,5,1,1,DOWN,-1.5,0.5,True,
early,50,13,6,2,1,UP,-1.5,-1.0,True,
early,50,13,7,1,1,DOWN,-1.5,-2.5,True,
early,50,13,8,2,1,UP,-1.5,-4.0,True,
early,50,13,9,1,1,DOWN,-1.5,-5.5,True,
early,50,13,10,2,1,UP,-1.5,-7.0,True,
early,50,13,11,1,1,DOWN,-1.5,-8.5,True,
early,50,13,12,2,1,UP,-1.5,-10.0,True,
early,50,13,13,1,1,DOWN,-1.5,-11.5,True,
early,50,13,14,2,1,UP,-1.5,-13.0,True,
early,50,13,15,1,1,DOWN,-1.5,-14.5,True,
early,50,13,16,2,1,UP,-1.5,-16.0,True,
early,50,13,17,1,1,DOWN,-1.5,-17.5,True,
early,50,13,18,2,1,UP,-1.5,-19.0,True,
early,50,13,19,1,1,DOWN,-1.5,-20.5,True,
early,50,13,20,2,1,UP,-1.5,-22.0,True,
early,50,13,21,1,1,DOWN,-1.5,-23.5,True,
early,50,13,22,2,1,UP,-1.5,-25.0,True,
early,50,13,23,1,1,DOWN,-1.5,-26.5,True,
early,50,13,24,2,1,UP,-1.5,-28.0,True,
early,50,13,25,1,1,DOWN,-1.5,-29.5,True,
early,50,13,26,2,1,UP,-1.5,-31.0,True,
early,50,13,27,1,1,DOWN,-1.5,-32.5,True,
early,50,13,28,2,1,UP,-1.5,-34.0,True,
early,50,13,29,1,1,DOWN,-1.5,-35.5,True,
early,50,13,30,2,1,UP,-1.5,-37.0,True,
early,50,13,31,1,1,DOWN,-1.5,-38.5,True,
early,50,13,32,2,1,UP,-1.5,-40.0,True,
early,50,13,33,1,1,DOWN,-1.5,-41.5,True,
early,50,13,34,2,1,UP,-1.5,-43.0,True,
early,50,13,35,1,1,DOWN,-1.5,-44.5,True,
early,50,13,36,2,1,UP,-1.5,-46.0,True,
early,50,13,37,1,1,DOWN,-1.5,-47.5,True,
early,50,13,38,2,1,UP,-1.5,-49.0,True,
early,50,13,39,1,1,DOWN,-1.5,-50.5,True,
early,50,13,40,2,1,UP,-51.5,-102.0,True,timeout
early,50,14,1,1,1,DOWN,4.5,4.5,False,shield_pickup
early,50,14,2,2,1,UP,-0.5,4.0,True,
early,50,14,3,1,1,DOWN,-0.5,3.5,True,
early,50,14,4,2,1,UP,-1.5,2.0,True,
early,50,14,5,1,1,DOWN,-1.5,0.5,True,
early,50,14,6,2,1,UP,-1.5,-1.0,True,
early,50,14,7,1,1,DOWN,-1.5,-2.5,True,
early,50,14,8,2,1,UP,-1.5,-4.0,True,
early,50,14,9,1,1,DOWN,-1.5,-5.5,True,
early,50,14,10,2,1,UP,-1.5,-7.0,True,
early,50,14,11,1,1,DOWN,-1.5,-8.5,True,
early,50,14,12,2,1,UP,-1.5,-10.0,True,
early,50,14,13,1,1,DOWN,-1.5,-11.5,True,
early,50,14,14,2,1,UP,-1.5,-13.0,True,
early,50,14,15,1,1,DOWN,-1.5,-14.5,True,
early,50,14,16,2,1,UP,-1.5,-16.0,True,
early,50,14,17,1,1,DOWN,-1.5,-17.5,True,
early,50,14,18,2,1,UP,-1.5,-19.0,True,
early,50,14,19,1,1,DOWN,-1.5,-20.5,True,
early,50,14,20,2,1,UP,-1.5,-22.0,True,
early,50,14,21,1,1,DOWN,-1.5,-23.5,True,
early,50,14,22,2,1,UP,-1.5,-25.0,True,
early,50,14,23,1,1,DOWN,-1.5,-26.5,True,
early,50,14,24,2,1,UP,-1.5,-28.0,True,
early,50,14,25,1,1,DOWN,-1.5,-29.5,True,
early,50,14,26,2,1,UP,-1.5,-31.0,True,
early,50,14,27,1,1,DOWN,-1.5,-32.5,True,
early,50,14,28,2,1,UP,-1.5,-34.0,True,
early,50,14,29,1,1,DOWN,-1.5,-35.5,True,
early,50,14,30,2,1,UP,-1.5,-37.0,True,
early,50,14,31,1,1,DOWN,-1.5,-38.5,True,
early,50,14,32,2,1,UP,-1.5,-40.0,True,
early,50,14,33,1,1,DOWN,-1.5,-41.5,True,
early,50,14,34,2,1,UP,-1.5,-43.0,True,
early,50,14,35,1,1,DOWN,-1.5,-44.5,True,
early,50,14,36,2,1,UP,-1.5,-46.0,True,
early,50,14,37,1,1,DOWN,-1.5,-47.5,True,
early,50,14,38,2,1,UP,-1.5,-49.0,True,
early,50,14,39,1,1,DOWN,-1.5,-50.5,True,
early,50,14,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,0,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,0,2,2,1,UP,-0.5,4.0,True,
mid,100,0,3,1,1,DOWN,-0.5,3.5,True,
mid,100,0,4,2,1,UP,-1.5,2.0,True,
mid,100,0,5,1,1,DOWN,-1.5,0.5,True,
mid,100,0,6,2,1,UP,-1.5,-1.0,True,
mid,100,0,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,0,8,2,1,UP,-1.5,-4.0,True,
mid,100,0,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,0,10,2,1,UP,-1.5,-7.0,True,
mid,100,0,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,0,12,2,1,UP,-1.5,-10.0,True,
mid,100,0,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,0,14,2,1,UP,-1.5,-13.0,True,
mid,100,0,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,0,16,2,1,UP,-1.5,-16.0,True,
mid,100,0,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,0,18,2,1,UP,-1.5,-19.0,True,
mid,100,0,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,0,20,2,1,UP,-1.5,-22.0,True,
mid,100,0,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,0,22,2,1,UP,-1.5,-25.0,True,
mid,100,0,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,0,24,2,1,UP,-1.5,-28.0,True,
mid,100,0,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,0,26,2,1,UP,-1.5,-31.0,True,
mid,100,0,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,0,28,2,1,UP,-1.5,-34.0,True,
mid,100,0,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,0,30,2,1,UP,-1.5,-37.0,True,
mid,100,0,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,0,32,2,1,UP,-1.5,-40.0,True,
mid,100,0,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,0,34,2,1,UP,-1.5,-43.0,True,
mid,100,0,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,0,36,2,1,UP,-1.5,-46.0,True,
mid,100,0,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,0,38,2,1,UP,-1.5,-49.0,True,
mid,100,0,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,0,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,1,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,1,2,2,1,UP,-0.5,4.0,True,
mid,100,1,3,1,1,DOWN,-0.5,3.5,True,
mid,100,1,4,2,1,UP,-1.5,2.0,True,
mid,100,1,5,1,1,DOWN,-1.5,0.5,True,
mid,100,1,6,2,1,UP,-1.5,-1.0,True,
mid,100,1,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,1,8,2,1,UP,-1.5,-4.0,True,
mid,100,1,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,1,10,2,1,UP,-1.5,-7.0,True,
mid,100,1,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,1,12,2,1,UP,-1.5,-10.0,True,
mid,100,1,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,1,14,2,1,UP,-1.5,-13.0,True,
mid,100,1,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,1,16,2,1,UP,-1.5,-16.0,True,
mid,100,1,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,1,18,2,1,UP,-1.5,-19.0,True,
mid,100,1,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,1,20,2,1,UP,-1.5,-22.0,True,
mid,100,1,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,1,22,2,1,UP,-1.5,-25.0,True,
mid,100,1,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,1,24,2,1,UP,-1.5,-28.0,True,
mid,100,1,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,1,26,2,1,UP,-1.5,-31.0,True,
mid,100,1,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,1,28,2,1,UP,-1.5,-34.0,True,
mid,100,1,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,1,30,2,1,UP,-1.5,-37.0,True,
mid,100,1,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,1,32,2,1,UP,-1.5,-40.0,True,
mid,100,1,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,1,34,2,1,UP,-1.5,-43.0,True,
mid,100,1,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,1,36,2,1,UP,-1.5,-46.0,True,
mid,100,1,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,1,38,2,1,UP,-1.5,-49.0,True,
mid,100,1,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,1,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,2,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,2,2,2,1,UP,-0.5,4.0,True,
mid,100,2,3,1,1,DOWN,-0.5,3.5,True,
mid,100,2,4,2,1,UP,-1.5,2.0,True,
mid,100,2,5,1,1,DOWN,-1.5,0.5,True,
mid,100,2,6,2,1,UP,-1.5,-1.0,True,
mid,100,2,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,2,8,2,1,UP,-1.5,-4.0,True,
mid,100,2,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,2,10,2,1,UP,-1.5,-7.0,True,
mid,100,2,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,2,12,2,1,UP,-1.5,-10.0,True,
mid,100,2,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,2,14,2,1,UP,-1.5,-13.0,True,
mid,100,2,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,2,16,2,1,UP,-1.5,-16.0,True,
mid,100,2,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,2,18,2,1,UP,-1.5,-19.0,True,
mid,100,2,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,2,20,2,1,UP,-1.5,-22.0,True,
mid,100,2,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,2,22,2,1,UP,-1.5,-25.0,True,
mid,100,2,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,2,24,2,1,UP,-1.5,-28.0,True,
mid,100,2,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,2,26,2,1,UP,-1.5,-31.0,True,
mid,100,2,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,2,28,2,1,UP,-1.5,-34.0,True,
mid,100,2,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,2,30,2,1,UP,-1.5,-37.0,True,
mid,100,2,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,2,32,2,1,UP,-1.5,-40.0,True,
mid,100,2,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,2,34,2,1,UP,-1.5,-43.0,True,
mid,100,2,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,2,36,2,1,UP,-1.5,-46.0,True,
mid,100,2,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,2,38,2,1,UP,-1.5,-49.0,True,
mid,100,2,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,2,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,3,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,3,2,2,1,UP,-0.5,4.0,True,
mid,100,3,3,1,1,DOWN,-0.5,3.5,True,
mid,100,3,4,2,1,UP,-1.5,2.0,True,
mid,100,3,5,1,1,DOWN,-1.5,0.5,True,
mid,100,3,6,2,1,UP,-1.5,-1.0,True,
mid,100,3,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,3,8,2,1,UP,-1.5,-4.0,True,
mid,100,3,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,3,10,2,1,UP,-1.5,-7.0,True,
mid,100,3,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,3,12,2,1,UP,-1.5,-10.0,True,
mid,100,3,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,3,14,2,1,UP,-1.5,-13.0,True,
mid,100,3,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,3,16,2,1,UP,-1.5,-16.0,True,
mid,100,3,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,3,18,2,1,UP,-1.5,-19.0,True,
mid,100,3,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,3,20,2,1,UP,-1.5,-22.0,True,
mid,100,3,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,3,22,2,1,UP,-1.5,-25.0,True,
mid,100,3,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,3,24,2,1,UP,-1.5,-28.0,True,
mid,100,3,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,3,26,2,1,UP,-1.5,-31.0,True,
mid,100,3,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,3,28,2,1,UP,-1.5,-34.0,True,
mid,100,3,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,3,30,2,1,UP,-1.5,-37.0,True,
mid,100,3,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,3,32,2,1,UP,-1.5,-40.0,True,
mid,100,3,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,3,34,2,1,UP,-1.5,-43.0,True,
mid,100,3,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,3,36,2,1,UP,-1.5,-46.0,True,
mid,100,3,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,3,38,2,1,UP,-1.5,-49.0,True,
mid,100,3,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,3,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,4,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,4,2,2,1,UP,-0.5,4.0,True,
mid,100,4,3,1,1,DOWN,-0.5,3.5,True,
mid,100,4,4,2,1,UP,-1.5,2.0,True,
mid,100,4,5,1,1,DOWN,-1.5,0.5,True,
mid,100,4,6,2,1,UP,-1.5,-1.0,True,
mid,100,4,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,4,8,2,1,UP,-1.5,-4.0,True,
mid,100,4,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,4,10,2,1,UP,-1.5,-7.0,True,
mid,100,4,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,4,12,2,1,UP,-1.5,-10.0,True,
mid,100,4,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,4,14,2,1,UP,-1.5,-13.0,True,
mid,100,4,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,4,16,2,1,UP,-1.5,-16.0,True,
mid,100,4,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,4,18,2,1,UP,-1.5,-19.0,True,
mid,100,4,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,4,20,2,1,UP,-1.5,-22.0,True,
mid,100,4,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,4,22,2,1,UP,-1.5,-25.0,True,
mid,100,4,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,4,24,2,1,UP,-1.5,-28.0,True,
mid,100,4,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,4,26,2,1,UP,-1.5,-31.0,True,
mid,100,4,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,4,28,2,1,UP,-1.5,-34.0,True,
mid,100,4,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,4,30,2,1,UP,-1.5,-37.0,True,
mid,100,4,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,4,32,2,1,UP,-1.5,-40.0,True,
mid,100,4,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,4,34,2,1,UP,-1.5,-43.0,True,
mid,100,4,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,4,36,2,1,UP,-1.5,-46.0,True,
mid,100,4,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,4,38,2,1,UP,-1.5,-49.0,True,
mid,100,4,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,4,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,5,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,5,2,2,1,UP,-0.5,4.0,True,
mid,100,5,3,1,1,DOWN,-0.5,3.5,True,
mid,100,5,4,2,1,UP,-1.5,2.0,True,
mid,100,5,5,1,1,DOWN,-1.5,0.5,True,
mid,100,5,6,2,1,UP,-1.5,-1.0,True,
mid,100,5,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,5,8,2,1,UP,-1.5,-4.0,True,
mid,100,5,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,5,10,2,1,UP,-1.5,-7.0,True,
mid,100,5,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,5,12,2,1,UP,-1.5,-10.0,True,
mid,100,5,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,5,14,2,1,UP,-1.5,-13.0,True,
mid,100,5,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,5,16,2,1,UP,-1.5,-16.0,True,
mid,100,5,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,5,18,2,1,UP,-1.5,-19.0,True,
mid,100,5,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,5,20,2,1,UP,-1.5,-22.0,True,
mid,100,5,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,5,22,2,1,UP,-1.5,-25.0,True,
mid,100,5,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,5,24,2,1,UP,-1.5,-28.0,True,
mid,100,5,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,5,26,2,1,UP,-1.5,-31.0,True,
mid,100,5,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,5,28,2,1,UP,-1.5,-34.0,True,
mid,100,5,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,5,30,2,1,UP,-1.5,-37.0,True,
mid,100,5,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,5,32,2,1,UP,-1.5,-40.0,True,
mid,100,5,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,5,34,2,1,UP,-1.5,-43.0,True,
mid,100,5,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,5,36,2,1,UP,-1.5,-46.0,True,
mid,100,5,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,5,38,2,1,UP,-1.5,-49.0,True,
mid,100,5,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,5,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,6,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,6,2,2,1,UP,-0.5,4.0,True,
mid,100,6,3,1,1,DOWN,-0.5,3.5,True,
mid,100,6,4,2,1,UP,-1.5,2.0,True,
mid,100,6,5,1,1,DOWN,-1.5,0.5,True,
mid,100,6,6,2,1,UP,-1.5,-1.0,True,
mid,100,6,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,6,8,2,1,UP,-1.5,-4.0,True,
mid,100,6,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,6,10,2,1,UP,-1.5,-7.0,True,
mid,100,6,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,6,12,2,1,UP,-1.5,-10.0,True,
mid,100,6,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,6,14,2,1,UP,-1.5,-13.0,True,
mid,100,6,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,6,16,2,1,UP,-1.5,-16.0,True,
mid,100,6,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,6,18,2,1,UP,-1.5,-19.0,True,
mid,100,6,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,6,20,2,1,UP,-1.5,-22.0,True,
mid,100,6,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,6,22,2,1,UP,-1.5,-25.0,True,
mid,100,6,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,6,24,2,1,UP,-1.5,-28.0,True,
mid,100,6,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,6,26,2,1,UP,-1.5,-31.0,True,
mid,100,6,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,6,28,2,1,UP,-1.5,-34.0,True,
mid,100,6,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,6,30,2,1,UP,-1.5,-37.0,True,
mid,100,6,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,6,32,2,1,UP,-1.5,-40.0,True,
mid,100,6,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,6,34,2,1,UP,-1.5,-43.0,True,
mid,100,6,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,6,36,2,1,UP,-1.5,-46.0,True,
mid,100,6,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,6,38,2,1,UP,-1.5,-49.0,True,
mid,100,6,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,6,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,7,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,7,2,2,1,UP,-0.5,4.0,True,
mid,100,7,3,1,1,DOWN,-0.5,3.5,True,
mid,100,7,4,2,1,UP,-1.5,2.0,True,
mid,100,7,5,1,1,DOWN,-1.5,0.5,True,
mid,100,7,6,2,1,UP,-1.5,-1.0,True,
mid,100,7,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,7,8,2,1,UP,-1.5,-4.0,True,
mid,100,7,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,7,10,2,1,UP,-1.5,-7.0,True,
mid,100,7,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,7,12,2,1,UP,-1.5,-10.0,True,
mid,100,7,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,7,14,2,1,UP,-1.5,-13.0,True,
mid,100,7,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,7,16,2,1,UP,-1.5,-16.0,True,
mid,100,7,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,7,18,2,1,UP,-1.5,-19.0,True,
mid,100,7,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,7,20,2,1,UP,-1.5,-22.0,True,
mid,100,7,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,7,22,2,1,UP,-1.5,-25.0,True,
mid,100,7,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,7,24,2,1,UP,-1.5,-28.0,True,
mid,100,7,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,7,26,2,1,UP,-1.5,-31.0,True,
mid,100,7,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,7,28,2,1,UP,-1.5,-34.0,True,
mid,100,7,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,7,30,2,1,UP,-1.5,-37.0,True,
mid,100,7,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,7,32,2,1,UP,-1.5,-40.0,True,
mid,100,7,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,7,34,2,1,UP,-1.5,-43.0,True,
mid,100,7,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,7,36,2,1,UP,-1.5,-46.0,True,
mid,100,7,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,7,38,2,1,UP,-1.5,-49.0,True,
mid,100,7,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,7,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,8,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,8,2,2,1,UP,-0.5,4.0,True,
mid,100,8,3,1,1,DOWN,-0.5,3.5,True,
mid,100,8,4,2,1,UP,-1.5,2.0,True,
mid,100,8,5,1,1,DOWN,-1.5,0.5,True,
mid,100,8,6,2,1,UP,-1.5,-1.0,True,
mid,100,8,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,8,8,2,1,UP,-1.5,-4.0,True,
mid,100,8,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,8,10,2,1,UP,-1.5,-7.0,True,
mid,100,8,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,8,12,2,1,UP,-1.5,-10.0,True,
mid,100,8,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,8,14,2,1,UP,-1.5,-13.0,True,
mid,100,8,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,8,16,2,1,UP,-1.5,-16.0,True,
mid,100,8,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,8,18,2,1,UP,-1.5,-19.0,True,
mid,100,8,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,8,20,2,1,UP,-1.5,-22.0,True,
mid,100,8,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,8,22,2,1,UP,-1.5,-25.0,True,
