episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
54,53,9.3800,1,47,2,52,0.339236,-0.009424,9.261799,0.000000,0.000000,0.000000,0,0.000000,0.6978,0.6978,0.8364
55,194,-0.3600,1,140,3,189,0.249153,-0.005198,9.243489,0.000000,0.000000,0.000000,0,0.000000,0.6885,0.6885,0.8393
56,39,10.3400,1,9,0,32,0.077143,0.000758,9.233600,0.000000,0.000000,0.000000,0,0.000000,0.6867,0.6867,0.8421
57,47,10.0200,1,24,1,46,0.203423,-0.003541,9.241595,0.000000,0.000000,0.000000,0,0.000000,0.6845,0.6845,0.8448
58,115,5.3000,1,45,0,73,0.096216,0.000542,9.272471,0.000000,0.000000,0.000000,0,0.000000,0.6790,0.6790,0.8475
59,24,11.2400,1,8,0,22,0.163053,-0.001204,9.219928,0.000000,0.000000,0.000000,0,0.000000,0.6779,0.6779,0.8500
60,111,6.0600,1,76,0,109,0.206235,-0.003582,9.251868,0.000000,0.000000,0.000000,0,0.000000,0.6726,0.6726,0.8525
61,166,1.9600,1,155,2,164,0.264207,-0.007111,9.296952,0.000000,0.000000,0.000000,0,0.000000,0.6647,0.6647,0.8548
62,29,11.1400,1,10,0,20,0.408886,0.011823,9.577467,0.000000,0.000000,0.000000,0,0.000000,0.6633,0.6633,0.8571
63,101,6.0600,1,48,1,60,0.257263,-0.008440,9.600250,0.000000,0.000000,0.000000,0,0.000000,0.6585,0.6585,0.8594
64,118,4.2800,1,52,2,113,0.191610,-0.006244,9.609385,0.000000,0.000000,0.000000,0,0.000000,0.6529,0.6529,0.8615
65,117,5.6200,1,91,2,109,0.248529,-0.012519,9.608748,0.000000,0.000000,0.000000,0,0.000000,0.6474,0.6474,0.8636
66,139,3.9400,1,118,2,138,0.133553,-0.003946,9.600143,0.000000,0.000000,0.000000,0,0.000000,0.6408,0.6408,0.8657
67,79,7.5400,1,39,2,48,0.284058,-0.006537,9.582110,0.000000,0.000000,0.000000,0,0.000000,0.6370,0.6370,0.8676
68,162,1.3200,1,152,6,160,0.208935,-0.009111,9.599449,0.000000,0.000000,0.000000,0,0.000000,0.6293,0.6293,0.8696
69,86,5.9600,1,62,5,83,0.150243,-0.004025,9.599010,0.000000,0.000000,0.000000,0,0.000000,0.6252,0.6252,0.8714
70,200,-12.8000,0,179,2,-1,0.201454,-0.009692,9.626963,0.000000,0.000000,0.000000,0,0.000000,0.6157,0.6157,0.8592
71,37,11.2200,1,17,0,24,0.085617,0.003097,9.662072,0.000000,0.000000,0.000000,0,0.000000,0.6140,0.6140,0.8611
72,139,3.3400,1,130,3,137,0.186544,-0.010847,9.661562,0.000000,0.000000,0.000000,0,0.000000,0.6074,0.6074,0.8630
73,79,8.3400,1,67,1,75,0.087033,-0.003600,9.647605,0.000000,0.000000,0.000000,0,0.000000,0.6036,0.6036,0.8649
74,163,2.1800,1,107,3,119,0.128981,-0.007309,9.652071,0.000000,0.000000,0.000000,0,0.000000,0.5959,0.5959,0.8667
75,138,4.2800,1,9,0,19,0.145080,-0.008474,9.663443,0.000000,0.000000,0.000000,0,0.000000,0.5893,0.5893,0.8684
76,52,10.5200,1,43,0,51,0.095709,-0.006902,9.672752,0.000000,0.000000,0.000000,0,0.000000,0.5868,0.5868,0.8701
77,50,10.4000,1,5,0,38,0.151862,-0.006705,9.659643,0.000000,0.000000,0.000000,0,0.000000,0.5845,0.5845,0.8718
78,113,7.1800,1,28,0,39,0.108423,-0.005340,9.671399,0.000000,0.000000,0.000000,0,0.000000,0.5791,0.5791,0.8734
79,141,2.6600,1,82,4,109,0.113342,-0.003558,9.669307,0.000000,0.000000,0.000000,0,0.000000,0.5724,0.5724,0.8750
80,47,10.2200,1,21,0,46,0.035121,0.000044,9.664065,0.000000,0.000000,0.000000,0,0.000000,0.5702,0.5702,0.8765
81,47,10.6200,1,9,0,40,0.129609,0.000077,9.754791,0.000000,0.000000,0.000000,0,0.000000,0.5679,0.5679,0.8780
82,26,11.5600,1,15,0,25,0.196448,-0.002483,9.758368,0.000000,0.000000,0.000000,0,0.000000,0.5667,0.5667,0.8795
83,13,12.3800,1,4,0,12,0.827973,-0.017525,9.677191,0.000000,0.000000,0.000000,0,0.000000,0.5661,0.5661,0.8810
84,74,9.4400,1,12,0,23,0.140499,-0.005237,9.754300,0.000000,0.000000,0.000000,0,0.000000,0.5626,0.5626,0.8824
85,18,11.8800,1,6,0,11,0.220328,-0.014699,9.753040,0.000000,0.000000,0.000000,0,0.000000,0.5617,0.5617,0.8837
86,14,12.2400,1,4,0,13,0.040318,-0.007554,9.745472,0.000000,0.000000,0.000000,0,0.000000,0.5611,0.5611,0.8851
87,23,11.7800,1,12,0,20,0.168684,-0.019180,9.767921,0.000000,0.000000,0.000000,0,0.000000,0.5600,0.5600,0.8864
88,59,9.9400,1,5,0,21,0.218365,0.012660,9.723268,0.000000,0.000000,0.000000,0,0.000000,0.5572,0.5572,0.8876
89,33,11.1800,1,10,0,28,0.064032,-0.006118,9.775287,0.000000,0.000000,0.000000,0,0.000000,0.5556,0.5556,0.8889
90,72,9.3200,1,18,0,42,0.180518,0.001562,9.760515,0.000000,0.000000,0.000000,0,0.000000,0.5522,0.5522,0.8901
91,30,11.6000,1,7,0,14,0.158995,-0.012629,9.754057,0.000000,0.000000,0.000000,0,0.000000,0.5507,0.5507,0.8913
92,29,11.5400,1,6,0,28,0.041894,-0.000057,9.772339,0.000000,0.000000,0.000000,0,0.000000,0.5494,0.5494,0.8925
93,96,7.9600,1,43,0,57,0.069200,-0.003603,9.763542,0.000000,0.000000,0.000000,0,0.000000,0.5448,0.5448,0.8936
94,22,11.7200,1,14,0,21,0.472853,-0.026775,9.788341,0.000000,0.000000,0.000000,0,0.000000,0.5438,0.5438,0.8947
95,32,10.9200,1,7,0,31,0.139669,0.000335,9.785310,0.000000,0.000000,0.000000,0,0.000000,0.5422,0.5422,0.8958
96,25,11.7000,1,14,0,22,0.142811,-0.005317,9.772112,0.000000,0.000000,0.000000,0,0.000000,0.5411,0.5411,0.8969
97,60,10.2000,1,35,0,49,0.250284,-0.018416,9.765729,0.000000,0.000000,0.000000,0,0.000000,0.5382,0.5382,0.8980
98,27,11.4200,1,8,0,20,0.297108,-0.006043,9.730351,0.000000,0.000000,0.000000,0,0.000000,0.5369,0.5369,0.8990
99,22,11.5200,1,7,0,16,0.042282,0.024506,9.763632,0.000000,0.000000,0.000000,0,0.000000,0.5359,0.5359,0.9000
100,99,7.9400,1,41,0,69,0.157762,-0.008200,9.772230,0.000000,0.000000,0.000000,0,0.000000,0.5312,0.5312,0.9000
101,47,11.0200,1,10,0,15,0.281062,-0.007268,9.771881,0.000000,0.000000,0.000000,0,0.000000,0.5289,0.5289,0.9000
102,45,10.3000,1,4,0,25,0.136703,0.007112,9.746936,0.000000,0.000000,0.000000,0,0.000000,0.5268,0.5268,0.9000
103,200,-6.3000,0,5,0,29,0.106037,-0.004080,9.820354,0.000000,0.000000,0.000000,0,0.000000,0.5173,0.5173,0.8900
104,64,9.6400,1,19,0,30,0.224399,-0.014242,9.836884,0.000000,0.000000,0.000000,0,0.000000,0.5143,0.5143,0.8900
105,26,11.7600,1,16,0,25,0.147131,-0.016751,9.804104,0.000000,0.000000,0.000000,0,0.000000,0.5130,0.5130,0.9000
106,40,10.8000,1,13,0,24,0.120373,-0.012251,9.815539,0.000000,0.000000,0.000000,0,0.000000,0.5111,0.5111,0.9100
107,17,12.2200,1,6,0,16,0.216596,-0.012613,9.841346,0.000000,0.000000,0.000000,0,0.000000,0.5103,0.5103,0.9200
108,17,12.0200,1,10,0,16,0.035037,0.004431,9.870389,0.000000,0.000000,0.000000,0,0.000000,0.5095,0.5095,0.9300
109,22,11.7200,1,4,0,20,0.198656,-0.000521,9.860150,0.000000,0.000000,0.000000,0,0.000000,0.5085,0.5085,0.9300
110,23,11.9800,1,6,0,22,0.030065,-0.009924,9.888261,0.000000,0.000000,0.000000,0,0.000000,0.5074,0.5074,0.9300
111,117,7.0200,1,4,0,9,0.144058,-0.006453,9.852798,0.000000,0.000000,0.000000,0,0.000000,0.5018,0.5018,0.9300
112,52,10.1200,1,9,0,14,0.158525,-0.011139,9.844830,0.000000,0.000000,0.000000,0,0.000000,0.4994,0.4994,0.9300
113,35,11.3000,1,11,0,34,0.224017,0.010958,9.826690,0.000000,0.000000,0.000000,0,0.000000,0.4977,0.4977,0.9300
114,43,10.5800,1,30,0,42,0.322463,-0.017561,9.838036,0.000000,0.000000,0.000000,0,0.000000,0.4956,0.4956,0.9300
115,62,9.7200,1,4,0,13,0.186009,-0.007269,9.847025,0.000000,0.000000,0.000000,0,0.000000,0.4927,0.4927,0.9300
116,27,11.4200,1,6,0,25,0.022363,-0.002642,9.852333,0.000000,0.000000,0.000000,0,0.000000,0.4914,0.4914,0.9300
117,32,11.5200,1,6,0,11,0.119722,-0.010121,9.858610,0.000000,0.000000,0.000000,0,0.000000,0.4899,0.4899,0.9300
118,44,10.6400,1,30,0,43,0.085115,-0.004602,9.851903,0.000000,0.000000,0.000000,0,0.000000,0.4878,0.4878,0.9300
119,151,3.0600,1,10,0,16,0.183564,-0.012465,9.882568,0.000000,0.000000,0.000000,0,0.000000,0.4806,0.4806,0.9300
120,32,11.3200,1,22,0,31,0.015304,0.000315,9.910001,0.000000,0.000000,0.000000,0,0.000000,0.4791,0.4791,0.9300
121,25,11.7000,1,11,0,24,0.014228,0.003644,9.856653,0.000000,0.000000,0.000000,0,0.000000,0.4779,0.4779,0.9300
122,200,-7.6000,0,23,0,45,0.138675,-0.006753,9.926211,0.000000,0.000000,0.000000,0,0.000000,0.4684,0.4684,0.9300
123,20,12.0000,1,8,0,19,0.022837,0.000944,9.924018,0.000000,0.000000,0.000000,0,0.000000,0.4675,0.4675,0.9300
124,53,10.5800,1,4,0,21,0.145929,-0.007263,9.957075,0.000000,0.000000,0.000000,0,0.000000,0.4650,0.4650,0.9300
125,200,-8.9000,0,12,0,21,0.187424,-0.011223,9.917936,0.000000,0.000000,0.000000,0,0.000000,0.4555,0.4555,0.9300
126,18,12.2800,1,6,0,11,0.020170,-0.007131,9.917640,0.000000,0.000000,0.000000,0,0.000000,0.4546,0.4546,0.9300
127,20,12.0000,1,7,0,19,0.199064,-0.021715,9.955240,0.000000,0.000000,0.000000,0,0.000000,0.4537,0.4537,0.9300
128,200,-7.3000,0,8,0,17,0.085403,0.001226,9.901650,0.000000,0.000000,0.000000,0,0.000000,0.4442,0.4442,0.9200
129,36,11.1600,1,8,0,15,0.111212,-0.008679,9.923603,0.000000,0.000000,0.000000,0,0.000000,0.4424,0.4424,0.9200
130,200,-9.0000,0,5,0,10,0.110562,-0.005103,9.927777,0.000000,0.000000,0.000000,0,0.000000,0.4329,0.4329,0.9100
131,45,10.5000,1,9,0,19,0.169492,-0.013280,9.942711,0.000000,0.000000,0.000000,0,0.000000,0.4308,0.4308,0.9100
132,200,-8.4000,0,4,0,9,0.201529,-0.008515,9.981735,0.000000,0.000000,0.000000,0,0.000000,0.4213,0.4213,0.9000
133,75,8.9000,1,8,0,13,0.120713,-0.006506,10.002985,0.000000,0.000000,0.000000,0,0.000000,0.4177,0.4177,0.9000
134,31,11.4600,1,8,0,27,0.213179,-0.010867,9.994579,0.000000,0.000000,0.000000,0,0.000000,0.4163,0.4163,0.9000
135,122,6.9200,1,16,0,30,0.147667,-0.005894,9.995992,0.000000,0.000000,0.000000,0,0.000000,0.4105,0.4105,0.9000
136,15,12.3000,1,4,0,12,0.027351,-0.022129,9.985264,0.000000,0.000000,0.000000,0,0.000000,0.4098,0.4098,0.9000
137,15,12.3000,1,8,0,14,0.206207,-0.009749,9.978447,0.000000,0.000000,0.000000,0,0.000000,0.4091,0.4091,0.9000
138,16,12.1600,1,5,0,15,0.018133,-0.004194,9.937237,0.000000,0.000000,0.000000,0,0.000000,0.4083,0.4083,0.9000
139,16,11.9600,1,7,0,15,0.016081,0.006676,10.036932,0.000000,0.000000,0.000000,0,0.000000,0.4075,0.4075,0.9000
140,20,12.2000,1,4,0,19,0.019585,-0.004957,9.988763,0.000000,0.000000,0.000000,0,0.000000,0.4066,0.4066,0.9000
141,28,11.4800,1,4,0,19,0.015141,0.002157,10.001648,0.000000,0.000000,0.000000,0,0.000000,0.4053,0.4053,0.9000
142,12,12.5200,1,4,0,11,0.243230,-0.012546,9.924917,0.000000,0.000000,0.000000,0,0.000000,0.4047,0.4047,0.9000
143,16,12.3600,1,4,0,15,0.371564,-0.023556,9.972193,0.000000,0.000000,0.000000,0,0.000000,0.4039,0.4039,0.9100
144,54,9.6400,1,9,0,24,0.226528,-0.011956,9.976427,0.000000,0.000000,0.000000,0,0.000000,0.4014,0.4014,0.9200
145,14,12.4400,1,6,0,13,0.471149,-0.025466,9.927225,0.000000,0.000000,0.000000,0,0.000000,0.4007,0.4007,0.9200
146,19,11.9400,1,4,0,18,0.330420,-0.024790,10.029030,0.000000,0.000000,0.000000,0,0.000000,0.3998,0.3998,0.9200
147,13,12.1800,1,6,0,11,0.241228,-0.024331,10.005074,0.000000,0.000000,0.000000,0,0.000000,0.3992,0.3992,0.9200
148,18,12.0800,1,12,0,17,0.346292,-0.015579,9.971653,0.000000,0.000000,0.000000,0,0.000000,0.3983,0.3983,0.9200
149,20,12.0000,1,6,0,19,0.339320,0.009360,9.962628,0.000000,0.000000,0.000000,0,0.000000,0.3974,0.3974,0.9200
150,14,12.2400,1,5,0,12,0.020305,-0.015243,10.051772,0.000000,0.000000,0.000000,0,0.000000,0.3967,0.3967,0.9200
151,16,12.1600,1,9,0,15,0.016506,0.008827,10.002586,0.000000,0.000000,0.000000,0,0.000000,0.3959,0.3959,0.9200
152,67,8.4200,1,4,0,21,0.205650,-0.012151,10.018740,0.000000,0.000000,0.000000,0,0.000000,0.3928,0.3928,0.9300
153,28,11.6800,1,16,0,27,0.012428,0.000475,10.031645,0.000000,0.000000,0.000000,0,0.000000,0.3914,0.3914,0.9300
154,15,12.3000,1,6,0,13,0.010583,0.000682,9.994991,0.000000,0.000000,0.000000,0,0.000000,0.3907,0.3907,0.9300
155,17,12.2200,1,6,0,16,0.010090,-0.000662,9.990848,0.000000,0.000000,0.000000,0,0.000000,0.3899,0.3899,0.9300
156,12,12.3200,1,4,0,11,0.304434,-0.026337,9.957281,0.000000,0.000000,0.000000,0,0.000000,0.3893,0.3893,0.9300
157,20,12.0000,1,14,0,19,0.015674,0.002014,10.010426,0.000000,0.000000,0.000000,0,0.000000,0.3884,0.3884,0.9300
158,14,12.4400,1,4,0,13,0.274979,-0.010993,9.940854,0.000000,0.000000,0.000000,0,0.000000,0.3877,0.3877,0.9300
159,27,11.6200,1,13,0,26,0.124930,0.006772,9.951445,0.000000,0.000000,0.000000,0,0.000000,0.3864,0.3864,0.9300
160,13,12.3800,1,5,0,12,0.023275,-0.023002,9.962880,0.000000,0.000000,0.000000,0,0.000000,0.3858,0.3858,0.9300
161,13,12.3800,1,4,0,11,0.250204,-0.023031,10.013627,0.000000,0.000000,0.000000,0,0.000000,0.3852,0.3852,0.9300
162,12,12.5200,1,6,0,11,0.267766,-0.021050,9.947466,0.000000,0.000000,0.000000,0,0.000000,0.3846,0.3846,0.9300
163,23,11.7800,1,12,0,21,0.149162,-0.006742,10.009567,0.000000,0.000000,0.000000,0,0.000000,0.3835,0.3835,0.9300
164,18,12.2800,1,4,0,17,0.167898,-0.005770,10.044292,0.000000,0.000000,0.000000,0,0.000000,0.3827,0.3827,0.9300
165,24,12.0400,1,4,0,23,0.129001,-0.008348,10.005006,0.000000,0.000000,0.000000,0,0.000000,0.3816,0.3816,0.9300
166,15,12.1000,1,7,0,14,0.034273,0.000475,10.064915,0.000000,0.000000,0.000000,0,0.000000,0.3808,0.3808,0.9300
167,13,12.1800,1,4,0,11,0.063554,0.018126,10.321745,0.000000,0.000000,0.000000,0,0.000000,0.3802,0.3802,0.9300
168,15,12.3000,1,4,0,13,0.042910,-0.001397,10.303826,0.000000,0.000000,0.000000,0,0.000000,0.3795,0.3795,0.9300
169,17,12.2200,1,7,0,16,0.032315,0.001926,10.267346,0.000000,0.000000,0.000000,0,0.000000,0.3787,0.3787,0.9300
170,12,12.5200,1,4,0,11,0.532849,-0.029843,10.293711,0.000000,0.000000,0.000000,0,0.000000,0.3781,0.3781,0.9400
171,33,10.9800,1,6,0,23,0.244796,-0.014429,10.278354,0.000000,0.000000,0.000000,0,0.000000,0.3766,0.3766,0.9400
172,14,12.2400,1,4,0,13,0.232874,-0.008392,10.316714,0.000000,0.000000,0.000000,0,0.000000,0.3759,0.3759,0.9400
173,12,12.5200,1,6,0,11,0.023447,-0.005387,10.240865,0.000000,0.000000,0.000000,0,0.000000,0.3753,0.3753,0.9400
174,12,12.3200,1,6,0,11,0.330477,-0.023275,10.258771,0.000000,0.000000,0.000000,0,0.000000,0.3748,0.3748,0.9400
175,14,12.4400,1,4,0,13,0.016030,0.000556,10.256128,0.000000,0.000000,0.000000,0,0.000000,0.3741,0.3741,0.9400
176,18,12.0800,1,6,0,17,0.173017,-0.011700,10.299708,0.000000,0.000000,0.000000,0,0.000000,0.3732,0.3732,0.9400
177,30,11.2000,1,8,0,29,0.277817,-0.009518,10.270844,0.000000,0.000000,0.000000,0,0.000000,0.3718,0.3718,0.9400
178,13,12.3800,1,6,0,11,0.017029,0.001439,10.294937,0.000000,0.000000,0.000000,0,0.000000,0.3712,0.3712,0.9400
179,18,12.0800,1,9,0,17,0.184156,-0.013395,10.264229,0.000000,0.000000,0.000000,0,0.000000,0.3703,0.3703,0.9400
180,14,12.4400,1,4,0,13,0.015933,-0.003659,10.259489,0.000000,0.000000,0.000000,0,0.000000,0.3697,0.3697,0.9400
181,13,12.3800,1,5,0,12,0.015673,0.003967,10.260339,0.000000,0.000000,0.000000,0,0.000000,0.3691,0.3691,0.9400
182,12,12.5200,1,6,0,11,0.019106,-0.009826,10.262940,0.000000,0.000000,0.000000,0,0.000000,0.3685,0.3685,0.9400
183,13,12.3800,1,4,0,12,0.297381,-0.014671,10.261930,0.000000,0.000000,0.000000,0,0.000000,0.3679,0.3679,0.9400
184,16,12.1600,1,6,0,15,0.214005,-0.018586,10.216134,0.000000,0.000000,0.000000,0,0.000000,0.3671,0.3671,0.9400
185,13,12.3800,1,4,0,11,0.617401,-0.043289,10.269243,0.000000,0.000000,0.000000,0,0.000000,0.3665,0.3665,0.9400
186,16,12.3600,1,6,0,13,0.252706,0.009389,10.285669,0.000000,0.000000,0.000000,0,0.000000,0.3657,0.3657,0.9400
187,16,12.1600,1,6,0,15,0.021171,-0.003000,10.291153,0.000000,0.000000,0.000000,0,0.000000,0.3650,0.3650,0.9400
188,14,12.4400,1,6,0,13,0.015779,0.009925,10.234823,0.000000,0.000000,0.000000,0,0.000000,0.3643,0.3643,0.9400
189,10,12.6000,1,4,0,9,0.017392,-0.019667,10.287154,0.000000,0.000000,0.000000,0,0.000000,0.3638,0.3638,0.9400
190,16,11.9600,1,5,0,13,0.261320,-0.012026,10.251186,0.000000,0.000000,0.000000,0,0.000000,0.3631,0.3631,0.9400
191,12,12.5200,1,4,0,9,0.268517,-0.017748,10.328933,0.000000,0.000000,0.000000,0,0.000000,0.3625,0.3625,0.9400
192,19,11.9400,1,6,0,16,0.015052,0.000267,10.231214,0.000000,0.000000,0.000000,0,0.000000,0.3616,0.3616,0.9400
193,11,12.4600,1,5,0,10,0.009448,-0.003869,10.301570,0.000000,0.000000,0.000000,0,0.000000,0.3611,0.3611,0.9400
194,20,12.0000,1,8,0,19,0.400082,-0.021698,10.301354,0.000000,0.000000,0.000000,0,0.000000,0.3601,0.3601,0.9400
195,14,12.4400,1,6,0,11,0.233346,-0.027886,10.326087,0.000000,0.000000,0.000000,0,0.000000,0.3595,0.3595,0.9400
196,24,11.6400,1,8,0,21,0.010769,0.000624,10.253688,0.000000,0.000000,0.000000,0,0.000000,0.3583,0.3583,0.9400
