episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
41,200,-10.7000,0,98,1,164,0.039099,-0.101282,4.872597,-0.009174,0.186225,0.068986,0,0.034493,0.7738,0.7438,0.8810
42,176,0.7600,1,164,0,175,0.026717,-0.095158,4.812981,-0.009173,0.156354,0.057038,0,0.028519,0.7654,0.7354,0.8837
43,200,-12.1000,0,195,1,-1,0.406142,-0.028110,5.620058,-0.002813,0.015980,0.004704,76,0.002352,0.7559,0.9500,0.8636
44,200,-10.3000,0,139,1,152,0.265037,0.005365,6.022965,0.000046,-0.251831,-0.100705,276,-0.050352,0.7464,0.9500,0.8444
45,105,6.1000,1,73,1,101,0.163039,-0.032750,6.005083,-0.002278,-0.255476,-0.103557,381,-0.051779,0.7414,0.9500,0.8478
46,121,3.8600,1,111,3,118,0.100945,-0.069483,5.955604,-0.006176,-0.209074,-0.087335,502,-0.043668,0.7357,0.9500,0.8511
47,134,3.2400,1,115,3,133,0.068837,-0.047783,5.914903,-0.004611,-0.145636,-0.061021,633,-0.030510,0.7293,0.9500,0.8542
48,150,4.8000,1,9,1,18,0.051264,-0.097061,6.057226,-0.008216,-0.067490,-0.031925,737,-0.015963,0.7222,0.9363,0.8571
49,200,-11.4000,0,151,2,162,0.087841,-0.106442,6.382055,-0.011231,0.060229,0.017353,758,0.008677,0.7127,0.6827,0.8400
50,47,10.2200,1,27,0,45,0.161292,-0.041051,7.561842,-0.003374,0.010155,0.002038,758,0.001019,0.7104,0.7104,0.8431
51,200,-9.7000,0,113,0,119,0.115157,-0.023910,7.414803,-0.002154,-0.002040,-0.002108,758,-0.001054,0.7009,0.7009,0.8269
52,172,0.7200,1,74,0,127,0.106187,-0.026998,7.418952,-0.002619,0.004016,0.000035,758,0.000018,0.6928,0.6928,0.8302
53,200,-1.4000,1,172,1,183,0.081588,-0.025794,7.367479,-0.002231,-0.003339,-0.002674,758,-0.001337,0.6833,0.6833,0.8333
54,77,6.4200,1,52,2,73,0.071778,-0.039904,7.365192,-0.002572,0.007432,0.001430,758,0.000715,0.6796,0.6796,0.8364
55,200,-15.6000,0,194,2,-1,0.060209,-0.059027,7.326312,-0.005431,0.008679,0.000213,758,0.000107,0.6701,0.6701,0.8214
56,57,9.2200,1,48,0,56,0.062108,-0.100130,7.373804,-0.006742,0.018812,0.003480,758,0.001740,0.6674,0.6674,0.8246
57,53,9.3800,1,15,0,50,0.163101,0.083034,7.482527,-0.000136,0.027806,0.011041,758,0.005520,0.6649,0.6649,0.8276
58,58,9.0800,1,34,0,44,0.226886,0.171243,8.068021,0.012951,0.039216,0.023457,758,0.011728,0.6621,0.6321,0.8305
59,50,9.6000,1,26,0,49,0.136049,0.075944,7.953028,0.006461,0.048451,0.023257,758,0.011629,0.6598,0.6298,0.8333
60,53,9.3800,1,14,0,45,0.132807,0.052655,8.368024,0.005364,0.101758,0.043922,758,0.021961,0.6572,0.6272,0.8361
61,14,12.2400,1,5,0,13,0.103791,0.140811,8.169907,0.006801,0.079055,0.035702,758,0.017851,0.6566,0.6266,0.8387
62,28,11.0800,1,16,0,26,0.095390,0.106837,8.114880,0.008426,0.085903,0.039417,758,0.019708,0.6552,0.6252,0.8413
63,70,8.0000,1,21,0,45,0.109090,0.124253,8.087056,0.010910,0.121100,0.054986,758,0.027493,0.6519,0.6219,0.8438
64,51,10.2600,1,4,0,40,0.116918,-0.014418,8.301042,0.001721,0.115079,0.047064,758,0.023532,0.6495,0.6195,0.8462
65,47,10.6200,1,11,0,29,0.094772,-0.013064,8.129904,-0.002629,0.104499,0.040222,758,0.020111,0.6473,0.6173,0.8485
66,32,11.1200,1,24,0,29,0.105164,-0.077057,8.349291,-0.003552,0.116874,0.044618,758,0.022309,0.6457,0.6157,0.8507
67,119,5.7400,1,27,0,35,0.092721,-0.118011,8.292242,-0.009355,0.133714,0.047873,758,0.023936,0.6401,0.6101,0.8529
68,35,11.1000,1,9,0,22,0.086270,-0.187316,8.453130,-0.012413,0.101975,0.033342,758,0.016671,0.6384,0.6084,0.8551
69,123,3.3800,1,88,4,93,0.069551,-0.142238,8.318137,-0.014315,0.132539,0.044427,758,0.022213,0.6326,0.6026,0.8571
70,89,6.7400,1,61,0,75,0.061221,-0.159853,8.355024,-0.013740,0.113720,0.037244,758,0.018622,0.6284,0.5984,0.8592
71,113,7.3800,1,18,0,51,0.056065,-0.187792,8.341063,-0.017216,0.134978,0.043662,758,0.021831,0.6230,0.5930,0.8611
72,153,3.5800,1,34,0,44,0.173487,-0.181017,8.481247,-0.018175,0.094838,0.027030,758,0.013515,0.6157,0.5857,0.8630
73,200,-12.4000,0,6,0,48,0.124117,-0.093631,8.801747,-0.008602,0.159386,0.058593,758,0.029296,0.6062,0.5762,0.8514
74,50,9.2000,1,11,0,49,0.072468,-0.128046,8.885399,-0.010528,0.126430,0.044255,758,0.022128,0.6039,0.5739,0.8533
75,177,-0.3800,1,20,0,29,0.071270,-0.190424,8.974797,-0.017253,0.162828,0.054780,758,0.027390,0.5954,0.5654,0.8553
76,200,-10.2000,0,16,0,26,0.058252,-0.217079,9.043749,-0.020320,0.129334,0.039542,758,0.019771,0.5859,0.5559,0.8442
77,46,9.9600,1,27,0,44,0.045419,-0.251626,8.955173,-0.020976,0.029192,-0.000909,758,-0.000455,0.5838,0.5538,0.8462
78,200,-9.9000,0,13,0,36,0.056182,-0.254061,9.158690,-0.024043,0.064779,0.011486,758,0.005743,0.5743,0.5482,0.8354
79,96,5.9600,1,12,0,25,0.203101,-0.226292,9.324840,-0.022813,0.048805,0.005834,758,0.002917,0.5697,0.5697,0.8375
80,200,-9.3000,0,8,0,54,0.174304,-0.085197,9.670152,-0.007359,0.055820,0.017913,758,0.008956,0.5602,0.5302,0.8272
81,76,7.1600,1,8,0,27,0.096540,-0.155530,9.887826,-0.015080,0.098556,0.030374,758,0.015187,0.5566,0.5266,0.8293
82,200,-11.3000,0,7,0,49,0.070453,-0.181896,9.786648,-0.016729,0.064781,0.015875,758,0.007938,0.5471,0.5171,0.8193
83,200,-13.6000,0,6,0,32,0.067979,-0.253713,9.944656,-0.023448,0.100324,0.026061,758,0.013030,0.5376,0.5076,0.8095
84,200,-13.9000,0,4,0,32,0.058090,-0.246405,9.944736,-0.023893,0.035780,-0.000024,759,-0.000012,0.5281,0.4981,0.8000
85,200,-12.9000,0,4,0,19,0.194942,-0.214081,10.232119,-0.020399,0.042090,0.004597,759,0.002298,0.5186,0.5186,0.7907
86,200,-10.6000,0,9,0,60,0.120669,-0.158392,10.478581,-0.015765,0.040477,0.006732,778,0.003366,0.5091,0.4791,0.7816
87,196,-2.8400,1,10,0,23,0.083286,-0.233833,10.485796,-0.022154,0.088165,0.021974,778,0.010987,0.4998,0.4698,0.7841
88,200,-10.8000,0,8,0,61,0.079800,-0.280028,10.647337,-0.025766,0.125643,0.034797,778,0.017399,0.4903,0.4603,0.7753
89,200,-11.9000,0,22,0,28,0.086883,-0.313208,10.645646,-0.030060,0.110013,0.025969,778,0.012985,0.4808,0.4508,0.7667
90,200,-11.7000,0,6,0,28,0.181606,-0.276984,10.894178,-0.027943,0.057813,0.006359,778,0.003180,0.4713,0.4713,0.7582
91,200,-11.9000,0,14,0,133,0.114015,-0.191456,11.072567,-0.018066,0.009224,-0.007150,799,-0.003575,0.4618,0.7313,0.7500
92,17,12.0200,1,9,0,16,0.077178,-0.264468,11.116512,-0.015374,-0.070432,-0.037397,816,-0.018699,0.4610,0.4610,0.7527
93,134,4.0400,1,15,0,24,0.082669,-0.209969,11.035599,-0.019566,-0.050205,-0.031822,883,-0.015911,0.4546,0.4546,0.7553
94,200,-10.8000,0,7,0,23,0.082801,-0.315578,11.147828,-0.028785,-0.011847,-0.022010,903,-0.011005,0.4451,0.4451,0.7474
95,78,6.6800,1,57,0,65,0.077623,-0.284506,11.100922,-0.026549,-0.007140,-0.018785,903,-0.009393,0.4414,0.4414,0.7500
96,107,5.8200,1,65,0,73,0.084066,-0.383607,11.107582,-0.033648,-0.025209,-0.030273,927,-0.015136,0.4363,0.4363,0.7526
97,19,11.5400,1,9,0,14,0.068193,-0.263700,11.150595,-0.022221,0.005906,-0.010970,927,-0.005485,0.4354,0.4354,0.7551
98,135,4.7000,1,16,0,24,0.082743,-0.389238,11.205325,-0.035359,0.008219,-0.017928,935,-0.008964,0.4290,0.5881,0.7576
99,83,7.5800,1,29,0,81,0.194508,-0.335928,11.505502,-0.030212,-0.012954,-0.023309,936,-0.011654,0.4251,0.4251,0.7600
100,200,-10.0000,0,26,1,31,0.096523,-0.248915,11.470929,-0.024711,-0.054843,-0.036764,1046,-0.018382,0.4156,0.5951,0.7500
101,94,6.6400,1,58,0,93,0.082900,-0.304912,11.388243,-0.026295,-0.090172,-0.051846,1131,-0.025923,0.4111,0.5972,0.7500
102,200,-10.3000,0,63,3,119,0.078666,-0.287097,11.448124,-0.026321,-0.077800,-0.046913,1314,-0.023456,0.4016,0.5038,0.7400
103,200,-10.4000,0,41,0,51,0.076530,-0.314613,11.491872,-0.030820,-0.060194,-0.042570,1452,-0.021285,0.3921,0.5162,0.7400
104,200,-10.1000,0,16,0,33,0.075907,-0.408917,11.459907,-0.037748,-0.040069,-0.038676,1523,-0.019338,0.3826,0.5080,0.7400
105,49,9.7400,1,17,0,26,0.076791,-0.300274,11.522961,-0.029444,-0.056112,-0.040111,1548,-0.020056,0.3803,0.3803,0.7400
106,200,-9.6000,0,103,0,143,0.080832,-0.377085,11.664196,-0.035454,-0.019163,-0.028937,1548,-0.014469,0.3708,0.3708,0.7300
107,53,8.9800,1,21,0,52,0.105391,-0.321188,11.650349,-0.025438,-0.015291,-0.021379,1548,-0.010690,0.3683,0.3683,0.7300
108,200,-6.4000,0,34,0,44,0.071659,-0.383153,11.692740,-0.036251,-0.004587,-0.023586,1548,-0.011793,0.3588,0.3588,0.7200
109,65,9.1000,1,26,0,45,0.064812,-0.431532,11.694886,-0.036357,0.007898,-0.018655,1548,-0.009328,0.3557,0.3557,0.7200
110,111,7.4600,1,98,0,110,0.090286,-0.459482,11.667105,-0.041854,0.010057,-0.021090,1548,-0.010545,0.3504,0.3504,0.7200
111,200,-7.2000,0,19,0,34,0.076284,-0.426738,11.684170,-0.040706,0.014115,-0.018777,1548,-0.009389,0.3409,0.3409,0.7100
112,200,-6.0000,0,19,0,25,0.075847,-0.475682,11.659538,-0.044445,0.015515,-0.020461,1548,-0.010230,0.3314,0.3314,0.7000
113,200,-15.5000,0,44,0,-1,0.083516,-0.421790,11.648919,-0.040299,0.005659,-0.021915,1548,-0.010958,0.3219,0.3219,0.6900
114,200,-8.6000,0,12,0,45,0.085732,-0.474984,11.626156,-0.045210,0.002823,-0.025997,1548,-0.012998,0.3124,0.3124,0.6900
115,45,9.5000,1,7,0,43,0.079499,-0.452332,11.587710,-0.034928,0.001646,-0.020299,1548,-0.010149,0.3103,0.3103,0.7000
116,180,-0.4000,1,19,0,43,0.077351,-0.471354,11.616658,-0.045134,0.006342,-0.024544,1548,-0.012272,0.3017,0.3017,0.7000
117,200,-12.5000,0,4,0,48,0.069600,-0.440024,11.592235,-0.042729,0.006062,-0.023212,1548,-0.011606,0.2922,0.2922,0.6900
118,200,-11.5000,0,5,0,50,0.077029,-0.501910,11.616803,-0.047133,0.007578,-0.025249,1548,-0.012624,0.2827,0.2827,0.6800
119,89,8.7400,1,4,0,17,0.077927,-0.490077,11.661192,-0.043657,0.001971,-0.025406,1548,-0.012703,0.2785,0.2785,0.6800
120,200,-6.9000,0,11,0,18,0.071476,-0.465691,11.707564,-0.045116,0.004636,-0.025215,1548,-0.012608,0.2690,0.2690,0.6700
121,200,-7.7000,0,26,0,37,0.078999,-0.500141,11.652225,-0.047334,0.004706,-0.026518,1548,-0.013259,0.2595,0.2595,0.6600
122,200,-6.5000,0,6,0,12,0.077307,-0.558665,11.634689,-0.053040,0.005805,-0.029502,1548,-0.014751,0.2500,0.2500,0.6500
123,200,-8.9000,0,6,0,11,0.092128,-0.566247,11.609244,-0.052984,0.005523,-0.029581,1548,-0.014791,0.2405,0.2405,0.6400
124,154,4.8400,1,11,0,28,0.074401,-0.515788,11.573118,-0.050041,0.005565,-0.027799,1548,-0.013899,0.2332,0.2332,0.6400
125,200,-9.4000,0,4,0,20,0.087658,-0.583468,11.544036,-0.054899,0.005844,-0.030602,1548,-0.015301,0.2237,0.2237,0.6300
126,45,9.9000,1,4,0,27,0.080695,-0.513836,11.517501,-0.043070,0.003933,-0.024269,1548,-0.012134,0.2215,0.2215,0.6300
127,67,9.6200,1,7,0,18,0.084319,-0.549573,11.535149,-0.046458,0.008284,-0.024561,1548,-0.012281,0.2183,0.2183,0.6300
128,23,11.5800,1,4,0,18,0.083791,-0.482545,11.482964,-0.034789,0.011940,-0.016097,1548,-0.008049,0.2172,0.2172,0.6300
129,19,11.9400,1,6,0,18,0.109543,-0.678185,11.544013,-0.038167,0.003735,-0.021406,1548,-0.010703,0.2163,0.2163,0.6300
130,44,9.8400,1,4,0,20,0.082939,-0.558763,11.484678,-0.044853,0.011242,-0.022415,1548,-0.011207,0.2143,0.2143,0.6300
131,45,9.1000,1,6,0,18,0.074883,-0.577866,11.563594,-0.046162,0.012812,-0.022573,1548,-0.011286,0.2121,0.2121,0.6300
132,34,11.4400,1,6,0,14,0.079006,-0.507509,11.535305,-0.038119,0.011466,-0.018285,1548,-0.009143,0.2105,0.2105,0.6300
133,41,10.0600,1,6,0,34,0.082954,-0.532119,11.547175,-0.041890,0.007007,-0.022331,1548,-0.011166,0.2086,0.2086,0.6300
134,67,9.0200,1,7,0,36,0.065734,-0.531887,11.524005,-0.045568,0.009158,-0.023678,1548,-0.011839,0.2054,0.2054,0.6300
135,34,9.6400,1,4,0,9,0.071801,-0.558994,11.526159,-0.041962,0.005374,-0.023028,1548,-0.011514,0.2038,0.2038,0.6300
136,24,11.2400,1,6,0,16,0.066565,-0.533889,11.612770,-0.041039,0.008850,-0.021084,1548,-0.010542,0.2026,0.2026,0.6300
137,91,4.8600,1,5,0,26,0.086346,-0.580223,11.512544,-0.050760,0.010692,-0.026179,1548,-0.013090,0.1983,0.1983,0.6300
138,130,2.0000,1,7,0,47,0.082058,-0.547045,11.510592,-0.048311,0.014107,-0.023344,1548,-0.011672,0.1921,0.1921,0.6300
139,37,10.2200,1,4,0,27,0.075312,-0.509204,11.564613,-0.043952,0.009750,-0.022471,1548,-0.011236,0.1904,0.1904,0.6300
140,19,11.5400,1,4,0,9,0.065062,-0.514592,11.580782,-0.035254,0.002313,-0.020227,1548,-0.010114,0.1895,0.1895,0.6300
141,123,6.7800,1,4,0,46,0.084776,-0.595900,11.536851,-0.052393,0.010284,-0.027322,1548,-0.013661,0.1836,0.1836,0.6400
142,21,12.0600,1,5,0,12,0.099284,-0.549021,11.533252,-0.044900,0.011060,-0.022516,1548,-0.011258,0.1826,0.1826,0.6400
143,92,8.3200,1,5,0,79,0.069369,-0.491232,11.557044,-0.042672,0.007482,-0.022611,1548,-0.011305,0.1783,0.1783,0.6500
144,94,8.2400,1,4,0,22,0.075958,-0.532394,11.555718,-0.047887,0.012156,-0.023870,1548,-0.011935,0.1738,0.1738,0.6600
145,106,8.3600,1,7,0,12,0.066540,-0.520101,11.573116,-0.047292,0.011469,-0.023788,1548,-0.011894,0.1688,0.1688,0.6600
146,200,-6.2000,0,6,0,27,0.073446,-0.532816,11.506668,-0.051639,0.013426,-0.025613,1548,-0.012807,0.1593,0.1593,0.6500
147,200,-6.9000,0,6,0,29,0.069257,-0.570446,11.491641,-0.053385,0.013217,-0.026744,1548,-0.013372,0.1498,0.1498,0.6400
148,41,11.2600,1,5,0,40,0.069475,-0.574330,11.517252,-0.047069,0.011436,-0.023667,1548,-0.011834,0.1478,0.1478,0.6400
149,198,4.8800,1,6,0,25,0.073917,-0.543491,11.448327,-0.051138,0.013811,-0.025159,1548,-0.012579,0.1384,0.1384,0.6500
150,123,5.7800,1,4,0,36,0.070770,-0.534216,11.410318,-0.050224,0.015101,-0.024094,1548,-0.012047,0.1326,0.1326,0.6500
151,200,-7.8000,0,5,0,108,0.070655,-0.529008,11.443690,-0.050233,0.018539,-0.022724,1548,-0.011362,0.1231,0.1231,0.6500
152,200,-9.7000,0,4,0,88,0.066854,-0.526379,11.414187,-0.049009,0.014535,-0.023591,1548,-0.011796,0.1136,0.1136,0.6400
153,200,-7.0000,0,4,0,80,0.060385,-0.526028,11.418388,-0.050139,0.017458,-0.023100,1548,-0.011550,0.1041,0.1041,0.6300
154,200,-7.7000,0,4,0,90,0.078625,-0.581558,11.405827,-0.055559,0.019975,-0.025345,1548,-0.012673,0.0946,0.0946,0.6200
155,200,-11.9000,0,8,0,174,0.068561,-0.542909,11.265937,-0.051443,0.019949,-0.022886,1548,-0.011443,0.0851,0.0851,0.6200
156,200,-12.3000,0,4,0,82,0.075968,-0.518005,11.261440,-0.049458,0.020635,-0.021421,1548,-0.010710,0.0756,0.0756,0.6100
157,200,-10.6000,0,7,0,99,0.084036,-0.588425,11.261350,-0.055831,0.022625,-0.024448,1548,-0.012224,0.0661,0.0661,0.6000
158,200,-10.3000,0,4,0,45,0.077728,-0.567048,11.280909,-0.053782,0.018496,-0.024871,1548,-0.012435,0.0566,0.0566,0.5900
159,200,-17.4000,0,5,0,-1,0.070194,-0.561381,11.245256,-0.052841,0.023060,-0.022481,1548,-0.011240,0.0500,0.0500,0.5800
160,200,-14.2000,0,5,0,33,0.072239,-0.570925,11.084331,-0.054537,0.004446,-0.030944,1548,-0.015472,0.0500,0.0500,0.5700
161,200,-7.2000,0,4,0,-1,0.083508,-0.586215,11.064061,-0.055288,0.002976,-0.031983,1548,-0.015991,0.0500,0.0500,0.5600
162,200,-9.4000,0,4,0,64,0.074912,-0.556160,11.083419,-0.052754,0.006780,-0.028940,1548,-0.014470,0.0500,0.0500,0.5500
163,200,-8.9000,0,4,0,56,0.079716,-0.581256,11.062292,-0.055279,0.003924,-0.031598,1548,-0.015799,0.0500,0.0500,0.5400
164,200,-14.9000,0,7,0,18,0.071651,-0.598533,11.034013,-0.057090,0.007531,-0.031242,1548,-0.015621,0.0500,0.0500,0.5300
165,200,-6.7000,0,6,0,11,0.082203,-0.573443,11.015557,-0.054110,0.009497,-0.028667,1548,-0.014334,0.0500,0.0500,0.5200
166,26,11.1600,1,6,0,25,0.070150,-0.579148,11.041812,-0.045767,0.010292,-0.023344,1548,-0.011672,0.0500,0.0500,0.5200
167,200,-6.4000,0,6,0,51,0.072756,-0.611921,11.023406,-0.058201,0.013863,-0.029375,1548,-0.014688,0.0500,0.0500,0.5100
168,200,-5.5000,0,6,0,16,0.086355,-0.590383,11.001940,-0.056403,0.016019,-0.027434,1548,-0.013717,0.0500,0.0500,0.5000
169,200,-9.0000,0,6,0,118,0.074312,-0.620010,10.997332,-0.058196,0.017414,-0.027952,1548,-0.013976,0.0500,0.0500,0.4900
170,200,-7.3000,0,8,0,73,0.078696,-0.615581,10.917570,-0.059720,0.014791,-0.029915,1548,-0.014958,0.0500,0.0500,0.4800
171,200,-14.7000,0,6,0,-1,0.080734,-0.579485,10.801736,-0.055249,0.011241,-0.028653,1548,-0.014326,0.0500,0.0500,0.4700
172,200,-11.2000,0,4,0,-1,0.079610,-0.561523,10.876323,-0.053328,0.006065,-0.029571,1548,-0.014785,0.0500,0.0500,0.4600
173,200,-11.6000,0,4,0,-1,0.080433,-0.592912,10.858079,-0.055870,0.007001,-0.030721,1548,-0.015361,0.0500,0.0500,0.4600
174,140,6.2000,1,6,0,139,0.077328,-0.608544,10.857492,-0.057541,0.006724,-0.031835,1548,-0.015918,0.0500,0.0500,0.4600
175,162,4.3200,1,4,0,161,0.090000,-0.608114,10.871558,-0.055905,0.004899,-0.031584,1548,-0.015792,0.0500,0.0500,0.4600
176,25,11.5000,1,17,0,24,0.066479,-0.635075,10.870782,-0.047066,0.005281,-0.026127,1548,-0.013064,0.0500,0.0500,0.4700
177,23,11.9800,1,6,0,21,0.083622,-0.544159,10.855520,-0.041420,0.003623,-0.023403,1548,-0.011701,0.0500,0.0500,0.4700
178,21,11.8600,1,7,0,20,0.101305,-0.567091,10.831555,-0.033205,0.004588,-0.018088,1548,-0.009044,0.0500,0.0500,0.4800
179,23,11.7800,1,4,0,22,0.052848,-0.413418,10.873407,-0.028748,0.010634,-0.012995,1548,-0.006497,0.0500,0.0500,0.4800
180,26,11.3600,1,4,0,25,0.067992,-0.621433,10.809574,-0.038460,0.005369,-0.020928,1548,-0.010464,0.0500,0.0500,0.4900
181,48,10.8800,1,6,0,47,0.071255,-0.543221,10.853999,-0.043296,0.013431,-0.020606,1548,-0.010303,0.0500,0.0500,0.4900
182,31,11.6600,1,9,0,16,0.069494,-0.598176,10.819771,-0.044971,0.010993,-0.022585,1548,-0.011293,0.0500,0.0500,0.5000
183,16,12.3600,1,6,0,11,0.070554,-0.656410,10.955999,-0.039370,0.008906,-0.020059,1548,-0.010030,0.0500,0.0500,0.5100
184,18,12.2800,1,4,0,13,0.084776,-0.767095,10.801264,-0.041518,0.009043,-0.021293,1548,-0.010647,0.0500,0.0500,0.5200
185,20,12.2000,1,4,0,19,0.085688,-0.635502,10.831898,-0.042621,0.008422,-0.022204,1548,-0.011102,0.0500,0.0500,0.5300
186,20,12.2000,1,6,0,11,0.082407,-0.716931,10.803505,-0.044101,0.006054,-0.024039,1548,-0.012019,0.0500,0.0500,0.5400
187,18,12.2800,1,10,0,17,0.085004,-0.715200,10.816858,-0.042323,0.007810,-0.022269,1548,-0.011135,0.0500,0.0500,0.5400
